Dialogue_ID,Utterance,true_emotion,Predicted_Emotion,Second_Predicted_Emotion,window_size
47,No more Joey and Chan’s.,sadness,joy,neutral,0
47,No more J and C’s.,sadness,surprise,neutral,0
47,"""You wanna go over to Joey and Chandler’s?""",neutral,sadness,sadness,0
47,"""Can’t, its not there.""",neutral,neutral,surprise,0
47,"Look, I’m just gonna be across the hall, we can still do all the same stuff.",neutral,joy,surprise,0
47,Yeah but we won’t be able to like get up in the middle of the night and have those long talks about our feelings and the future.,sadness,sadness,sadness,0
47,Not once did we do that.,neutral,sadness,neutral,0
47,Hi.,neutral,anger,surprise,0
47,Hey!,neutral,anger,neutral,0
47,Hi.,neutral,sadness,neutral,0
47,"So I, I told Rachel it was just gonna be the two of us.",neutral,sadness,neutral,0
47,"Oh yeah? Well, how’d she take it?",neutral,sadness,sadness,0
47,"Really well. Yeah. Surprisingly well. Yeah, she didn’t cry. She wasn’t angry or sad.",neutral,sadness,anger,0
48,"Okay, if you need the vacuum, it’s in my closet on the left-hand side. Ah, the garbage bags are next to the refrigerator",neutral,neutral,surprise,0
48,"Okay, okay, but Rachel’s gonna be here too, can’t I just ask her this stuff?",neutral,surprise,joy,0
48,"Yeah, okay, give that a try!",neutral,joy,joy,0
48,All right! Let’s do it!,joy,joy,joy,0
48,Woo-hoo!!,joy,joy,joy,0
48,"Yeah, cheerie-o!",joy,joy,joy,0
48,London baby!,joy,neutral,neutral,0
49,Hi!,joy,joy,joy,0
49,Hi!,joy,joy,joy,0
49,Monica? What time is it?,neutral,joy,surprise,0
49,"Uhh, 9.",neutral,joy,neutral,0
49,But it's dark out.,neutral,joy,joy,0
49,"Well that's because you always sleep to noon, silly! This is what 9 looks like.",neutral,anger,neutral,0
49,I guess I'll get washed up then. Watch that sunrise.,neutral,surprise,surprise,0
49,I'm,neutral,joy,joy,0
49,"I know, me too.",neutral,joy,joy,0
49,Hey!,joy,surprise,neutral,0
49,Y'know what if we went away for a whole weekend?,neutral,surprise,neutral,0
49,Y'know we'd have no interruptions and we could be naked the entire time.,joy,surprise,fear,0
49,All weekend? That's a whole lotta naked.,surprise,anger,joy,0
49,"Yeah, I can say that I have a conference and you can say you have a chef thing.",neutral,surprise,neutral,0
49,"Ohh, I've always wanted to go to this culinary fair that they have in Jersey!",joy,no valid emotion found,joy,0
49,"Okay, y'know your not though. Let's go.",neutral,joy,joy,0
49,Wait! What about Joey?,neutral,joy,neutral,0
50,"Oh umm, there’s also a book here by a woman named Wendy Bagina.  What is that?",neutral,neutral,surprise,0
50,Sounds like two people are really enjoying the Dewey decimal system.,neutral,neutral,joy,0
50,I’m so sorry!,fear,sadness,sadness,0
50,You didn’t bring,neutral,anger,anger,0
51,Hey!,joy,joy,joy,0
51,Hi!,joy,joy,joy,0
51,"Oh you know uh Kash, really liked you the other day. He said he thought you were charming.",neutral,joy,joy,0
52,Okay I-I just have to stop by my place first.,neutral,surprise,surprise,0
52,"To tape the game? You do this every time Ross, you’re",disgust,neutral,neutral,0
52,"No-no, I-I have to see if this apartment became available.",neutral,neutral,surprise,0
52,"Oh, you’re switching apartments?",surprise,sadness,fear,0
52,"It’s not for me, it’s for Rachel.",neutral,surprise,surprise,0
52,But Rachel has an apartment.,neutral,surprise,surprise,0
52,"Yeah, but when the baby comes she’s gonna want to move.",neutral,anger,neutral,0
52,She is?,surprise,anger,anger,0
52,"Yeah, you didn’t expect her to live there with a baby did you?",surprise,anger,anger,0
52,I guess I didn’t really think about it.,neutral,neutral,neutral,0
52,Ezel!  Hey Gunther! You’re an ezel!,anger,anger,anger,0
52,Damnit!,anger,surprise,fear,0
53,Look what I got! Look what I got! Look what I got!  Can you believe they make these for little people?,surprise,joy,joy,0
53,Little village people.,neutral,joy,joy,0
53,"Okay, look at this one. This is my favourite.",joy,anger,surprise,0
53,"Oh, that is so sweet!",joy,sadness,sadness,0
53,I know! Phoebe is gonna love dressing them in these!,joy,sadness,sadness,0
53,"Huh. Except, Phoebe’s not gonna be the one that gets to dress them.",neutral,surprise,surprise,0
53,Because she’s not gonna get to keep the babies.,sadness,no valid emotion found,neutral,0
53,Oh my God! We are throwing the most depressing baby shower ever!,sadness,joy,neutral,0
53,Wait a minute!,surprise,joy,joy,0
53,"Unless, we give her all gifts she can use after she’s done being pregnant.",joy,joy,joy,0
53,"Like-like umm, regular coffee, Tequila.",neutral,joy,joy,0
53,"Oh, and somebody can get those leather pants she’s always wanted!",joy,joy,joy,0
53,"Oh, she’s gonna love that!",joy,joy,joy,0
54,Okay you two are asking the court for an annulment?,neutral,anger,disgust,0
54,"Yes your honor, and here are, are forms, all filled out.",neutral,disgust,surprise,0
54,So based on your petition you are seeking an annulment on the grounds that Mr. Geller is mentally unstable.,neutral,anger,disgust,0
54,"Fine, I’m mentally unstable.",anger,anger,anger,0
54,And based on the fact that Mr. Geller is intravenous drug user.,neutral,anger,neutral,0
54,What?!,surprise,anger,disgust,0
54,"Uh yes, heroin and crack.",neutral,anger,anger,0
54,Crack isn’t even an intravenous drug!,anger,joy,surprise,0
54,"Well, you would know.",neutral,neutral,neutral,0
54,Now it also says here that you lied about your sexual preference before marriage?,neutral,neutral,neutral,0
54,"Oh, come on!",sadness,anger,neutral,0
54,"Ross, please, I found the magazines!",sadness,anger,sadness,0
55,Phoebe just because I'm alone doesn’t mean I wanna walk around naked.,neutral,neutral,neutral,0
55,"I mean, you live alone, you don't walk around naked.",neutral,surprise,anger,0
55,Uh-huh! Why do you think it takes me so long to answer the door?,joy,neutral,disgust,0
56,"I know, I lied! I didn’t want her to think I was a terrible mother! I can’t even see my own baby!",sadness,joy,neutral,0
56,"Oh sure, come here!  Sure you can! Uh, look come here look,  it’s-it’s-it’s, it’s right there .",neutral,surprise,surprise,0
56,"Oh. Oh, it’s beautiful. I see it now.",joy,joy,neutral,0
56,Do you really?,neutral,joy,surprise,0
56,"No, I don’t see it!",anger,joy,joy,0
56,"Come on! Come on! Here, okay-okay, you see this?  This tiny thing that looks like a peanut?",joy,sadness,sadness,0
56,Yeah.,neutral,surprise,surprise,0
56,Sweetie that’s it.,joy,surprise,joy,0
56,"That’s it? Well I saw that! Ohh-ohh-oh, thank you.",joy,surprise,surprise,0
56,You’re welcome.,neutral,anger,neutral,0
56,Wow! I can’t believe that’s our baby.,surprise,no valid emotion found,surprise,0
56,"Yeah, that’s our baby.",joy,joy,neutral,0
57,Gin.,neutral,joy,surprise,0
57,"We were playing Gin? Y'know if we were a couple, we could play this game naked.",joy,anger,anger,0
57,Will you stop!,joy,neutral,neutral,0
57,Okay. All right.,neutral,joy,joy,0
57,"Okay, all right, I think you’re great, I think you’re sweet, and you’re smart, and I love you.",joy,anger,disgust,0
57,But you will always be the guy who peed on me.,disgust,joy,joy,0
58,Hey!,joy,surprise,neutral,0
58,Hey!,joy,neutral,surprise,0
58,Let me tell you about this chick I scored with last night! Oh no wait a minute that was you!,joy,sadness,joy,0
58,"Hey, check me out, I’m a slut!",joy,sadness,joy,0
58,"So you uh, want to do something tonight?",neutral,joy,fear,0
58,Oh I can’t. Dr. Roger is coming over again.,neutral,joy,neutral,0
58,Oh.,neutral,joy,joy,0
58,Oh right!,surprise,joy,neutral,0
58,Right!,surprise,surprise,neutral,0
58,"Because you’re still seeing him and uh, he’s a good guy.",sadness,joy,joy,0
58,"I mean, I remember a time when",sadness,joy,neutral,0
58,Are you okay?,neutral,surprise,neutral,0
58,"Yeah! Totally! Totally, and you?",joy,anger,joy,0
58,"Great! It’s so amazing! I mean, last time Dr. Roger came over, I was",joy,surprise,disgust,0
58,I bet he can.,neutral,neutral,neutral,0
58,"Y’know, I don’t have an appointment, but I sure could use a physical.  Are you sure you’re okay?",neutral,sadness,neutral,0
58,"Oh yeah! Yeah! Don’t worry about me, I’ll be fine!",sadness,surprise,neutral,0
59,You got the clothes clean. Now that's the important part.,neutral,neutral,joy,0
59,"Oh, I guess. Except everything looks like jammies now.",neutral,disgust,disgust,0
59,"Whoa, I'm sorry. Excuse me. We had this cart.",anger,surprise,surprise,0
60,"Yeah, but what if it's not? What if there    is a reason why we can't have a baby?",fear,anger,anger,0
60,"Oh, Chandler, look. You and Monica are meant to have children.    I am sure it's gonna be just fine.",neutral,joy,surprise,0
60,"oh, oh, yeah, ok, thanks.",joy,fear,fear,0
60,I can't believe    I didn't even think of that.,surprise,sadness,neutral,0
60,I guess I was just so worried about having to...    come here and do... 'that'...,sadness,surprise,neutral,0
60,"What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office?",anger,sadness,surprise,0
60,"It was a ""Wendy's!!    """,anger,sadness,fear,0
61,"...and then Zana, just let one rip!!",surprise,anger,neutral,0
61,"Look, not that I enjoy talking about people who I went to high school with, ‘cause I do, but umm, maybe we could talk about something else?",disgust,neutral,disgust,0
61,"Like you, I don’t even know where you work?",surprise,disgust,surprise,0
62,Yeah.,neutral,neutral,neutral,0
62,"Yeah. Well, I think our second fight is going to be a",anger,neutral,neutral,0
63,Hey.,neutral,neutral,joy,0
63,Hey!,neutral,joy,neutral,0
64,"So, you stole my joke, and you stole my money.",anger,neutral,neutral,0
64,"Well, I was going to stick it in the ATM, but now I think I’ll show the sexy teller that I am a published writer.",neutral,sadness,sadness,0
64,"Well, she is going to know that you stole the joke.",anger,joy,neutral,0
64,"Oh, what are you going to do, follow me down there?",anger,neutral,neutral,0
64,Yeah!,anger,sadness,anger,0
64,"Well, I’m not going to go now anyway .",neutral,sadness,sadness,0
64,Okay .,neutral,surprise,neutral,0
64,Here you go.,neutral,surprise,surprise,0
64,"Ah, Gunther, I can’t pay for this right now because I’m not working, so I’ve had to cut down on some luxuries like uh, payin’ for stuff.",neutral,surprise,neutral,0
64,"Well, if you want, you can work here.",neutral,neutral,neutral,0
64,"Uh, I don’t know.",neutral,anger,anger,0
64,"Ya see, it’s just, see I was a regular on a soap opera y’know?",neutral,anger,joy,0
64,"And to go from that to this, I just… Plus, I’d have to wait on all my friends.",sadness,anger,disgust,0
64,"Okay, but the money’s good, plus you get to stare at Rachel as much as you want.",neutral,anger,surprise,0
64,What?!,surprise,joy,neutral,0
64,Flexible hours.,neutral,neutral,neutral,0
64,Maybe I could be a waiter. Could I use the phone?,neutral,neutral,neutral,0
65,I have no name.,neutral,joy,neutral,0
65,"All right, so, what are we supposed to call you?",neutral,joy,neutral,0
65,"Okay uh, for now, temporarily, you can call me, Clint.",neutral,joy,surprise,0
65,No way are you cool enough to pull of Clint.,disgust,anger,surprise,0
65,"Okay, so what name am I cool enough to pull off?",surprise,neutral,neutral,0
65,"Umm, Gene.",neutral,neutral,neutral,0
65,It’s Clint. It’s Clint!,anger,neutral,neutral,0
65,"See you later, Gene.",neutral,anger,disgust,0
65,"Bye, Gene.",neutral,surprise,joy,0
65,It’s Clint!,anger,surprise,neutral,0
65,What’s up with Gene?,surprise,surprise,surprise,0
66,Welcome to Las Vegas.,neutral,joy,joy,0
66,Thank you!  Enjoy your flight?,joy,joy,joy,0
66,"Yes, I did. Thank you very much, it was excellent.",joy,joy,joy,0
66,Hope you had a nice flight.,neutral,joy,joy,0
66,"Ohh, it was the best!",joy,joy,joy,0
67,"Oh, Larry.",neutral,neutral,neutral,0
67,"Umm, do health inspectors work on commission?",neutral,disgust,neutral,0
67,"No, bribes.",neutral,disgust,disgust,0
67,It's okay to laugh right?,joy,joy,joy,0
68,Come on Joey!!!,anger,anger,surprise,0
68,"Rach, I told you everything I knew last night!",anger,surprise,surprise,0
68,"Look, it's not that big of a deal, so Monica and Chandler are doing it.",neutral,disgust,anger,0
68,I can't believe you would say that!,sadness,neutral,neutral,0
68,Sorry. Monica and Chandler are making love.,neutral,surprise,neutral,0
68,No! I mean come on! This is a,anger,neutral,neutral,0
68,I don't know.,neutral,surprise,surprise,0
68,Is he romantic with her?,joy,neutral,neutral,0
68,I don't know.,neutral,anger,anger,0
68,Are they in love?,joy,surprise,neutral,0
68,I don't know.,neutral,surprise,anger,0
68,You don't know anything.,anger,surprise,disgust,0
68,"Ohh, I know one thing!",joy,anger,anger,0
68,What?,joy,anger,anger,0
68,They did it right there on the couch.,neutral,anger,neutral,0
69,"Excuse me, look, we've been here for over an hour, and a lot of people less sick than my friend have gone in.",anger,sadness,neutral,0
69,"I mean, that guy with the toe thing?",anger,sadness,sadness,0
69,Who's he sleeping with?,neutral,sadness,sadness,0
69,"Oh, c'mon Dora, don't be mad...",neutral,anger,anger,0
69,"I know we both said some things we didn't mean, but that doesn't mean we still don't love each other.",neutral,anger,neutral,0
69,"Y'know, I feel like I've lost her..  Ba-!",joy,anger,surprise,0
70,"So you see, Molly, what people don't understand is that acting    is a discipline. It takes a lot of hard work.",neutral,anger,anger,0
70,So where did you study?,neutral,anger,neutral,0
70,"Oh, I didn't go to college.",neutral,surprise,surprise,0
70,"No, where did you study acting?",neutral,sadness,anger,0
70,Molly ... people don't study acting ...,neutral,sadness,sadness,0
70,"Molly, ah, do you mind giving us just a minute?",neutral,sadness,sadness,0
70,"Sure, I'll go check on Emma.",neutral,anger,anger,0
70,Thanx.,neutral,neutral,neutral,0
70,Will the stable boy never get the princess??,sadness,neutral,surprise,0
70,"What do you think you're gonna do, have sex with her right here    on my couch?",disgust,neutral,neutral,0
70,No ... the leather sticks to my ass.,disgust,surprise,neutral,0
70,"You know, this isn't fair.",anger,joy,joy,0
70,What makes you think that I'm just gonna sleep with her and then blow her off?,anger,neutral,neutral,0
70,Huh?,anger,neutral,neutral,0
70,"Can't you guys open your minds to the possibility that I actally like her,    and might want something real?",anger,neutral,neutral,0
70,"Look, the truth is, I haven't felt this    way about anyone since Rachel, ok?",sadness,neutral,neutral,0
70,I didn't think I could ever love again.,sadness,anger,sadness,0
70,Come on! Joe!,joy,neutral,neutral,0
70,"Hi, is Molly here?",neutral,neutral,neutral,0
70,"Yeah, come on in. Molly?",neutral,surprise,neutral,0
70,"Hey! Guys, this is Tabatha .  I'll see you tomorrow.",neutral,anger,sadness,0
70,"Ok ...  Well, uh, Joey, I guess    we have no problem.",neutral,disgust,disgust,0
